Datetime,State,Region,Energy Required (MU),Energy Available (MU),Peak Demand (MW),Peak Met (MW),Solar Generation,Wind Generation,Hydro Generation,Temperature,Rainfall,Humidity,Holiday,Festival
2023-11-10 20:00:00,Maharashtra,Western Region,369.89,369.17,6786.6,6693.7,0.0,28.57,45.48,26.6,0.0,49.2,0,None
2023-11-10 21:00:00,Maharashtra,Western Region,395.38,388.73,7347.4,7182.3,0.0,36.87,48.48,27.9,0.0,41.5,0,None
2023-11-10 22:00:00,Maharashtra,Western Region,337.93,331.62,6307.3,6202.6,0.0,29.44,53.07,24.0,0.0,49.4,0,None
2023-11-10 23:00:00,Maharashtra,Western Region,324.03,322.74,5977.1,5778.7,0.0,56.24,47.33,24.2,0.0,62.0,0,None
2023-11-11 00:00:00,Maharashtra,Western Region,274.49,270.84,5102.6,5016.7,0.0,36.94,46.02,25.0,0.0,44.6,0,None
2023-11-11 01:00:00,Maharashtra,Western Region,283.56,277.18,5263.4,5074.6,0.0,48.14,55.22,22.4,0.0,54.2,0,None
2023-11-11 02:00:00,Maharashtra,Western Region,258.67,251.89,4732.7,4616.7,0.0,46.79,54.2,21.4,0.0,56.7,0,None
2023-11-11 03:00:00,Maharashtra,Western Region,218.18,215.09,4059.8,3909.3,0.0,46.24,36.61,23.8,0.0,49.7,0,None
2023-11-11 04:00:00,Maharashtra,Western Region,248.44,244.96,4534.9,4499.4,0.0,51.62,45.73,21.7,0.0,41.7,0,None
2023-11-11 05:00:00,Maharashtra,Western Region,266.34,262.4,4881.2,4767.4,0.0,47.97,50.72,25.2,0.0,31.5,0,None
2023-11-11 06:00:00,Maharashtra,Western Region,290.56,286.08,5417.5,5242.4,10.78,26.45,54.47,23.6,0.0,41.6,0,None
2023-11-11 07:00:00,Maharashtra,Western Region,341.46,341.2,6282.4,6162.9,27.4,37.99,50.26,25.3,0.1,51.7,0,None
2023-11-11 08:00:00,Maharashtra,Western Region,430.59,422.09,8002.4,7749.7,61.03,23.83,61.08,26.8,0.0,43.1,0,None
2023-11-11 09:00:00,Maharashtra,Western Region,498.33,497.6,9218.9,9213.2,91.38,26.41,47.73,27.8,0.0,44.6,0,None
2023-11-11 10:00:00,Maharashtra,Western Region,516.98,513.31,9626.2,9269.0,99.21,29.93,52.01,27.6,0.0,48.2,0,None
2023-11-11 11:00:00,Maharashtra,Western Region,552.38,550.37,10156.3,9974.1,112.3,22.05,49.55,28.6,0.0,54.3,0,None
2023-11-11 12:00:00,Maharashtra,Western Region,526.02,513.67,9771.7,9628.8,119.0,10.42,57.31,28.4,0.0,41.7,0,None
2023-11-11 13:00:00,Maharashtra,Western Region,535.25,523.62,10001.7,9804.5,110.29,13.23,42.77,32.5,0.0,34.8,0,None
2023-11-11 14:00:00,Maharashtra,Western Region,487.55,485.22,9043.8,8705.3,107.19,9.72,52.87,27.6,0.0,37.0,0,None
2023-11-11 15:00:00,Maharashtra,Western Region,448.17,438.69,8251.6,8003.5,87.85,27.4,47.83,29.1,0.0,53.9,0,None
2023-11-11 16:00:00,Maharashtra,Western Region,431.85,430.57,8033.2,7786.5,57.72,33.99,55.94,29.3,0.0,47.4,0,None
2023-11-11 17:00:00,Maharashtra,Western Region,409.03,405.89,7557.2,7367.6,28.68,21.38,46.9,28.6,0.0,44.9,0,None
2023-11-11 18:00:00,Maharashtra,Western Region,429.46,423.85,7914.1,7892.0,0.0,44.64,53.71,29.8,0.0,43.1,0,None
2023-11-11 19:00:00,Maharashtra,Western Region,387.16,376.64,7079.5,6893.7,0.0,40.44,44.72,28.6,0.0,44.5,0,None
2023-11-11 20:00:00,Maharashtra,Western Region,350.0,349.23,6524.6,6485.6,0.0,41.06,53.82,25.1,0.0,40.8,0,None
2023-11-11 21:00:00,Maharashtra,Western Region,385.48,377.35,7174.6,7125.4,0.0,45.92,50.82,24.3,0.0,58.1,0,None
2023-11-11 22:00:00,Maharashtra,Western Region,326.78,318.88,6063.1,5870.4,0.0,45.65,49.71,23.9,0.0,39.6,0,None
2023-11-11 23:00:00,Maharashtra,Western Region,300.29,298.94,5575.8,5525.7,0.0,48.33,46.57,23.2,0.0,44.0,0,None
2023-11-12 00:00:00,Maharashtra,Western Region,261.89,256.3,4870.0,4796.3,0.0,58.16,45.2,22.9,0.0,41.2,1,Diwali
2023-11-12 01:00:00,Maharashtra,Western Region,238.26,232.21,4429.2,4333.8,0.0,40.4,52.05,24.9,0.0,50.6,1,Diwali
2023-11-12 02:00:00,Maharashtra,Western Region,199.83,198.21,3697.6,3573.2,0.0,52.86,47.65,23.7,0.0,45.9,1,Diwali
2023-11-12 03:00:00,Maharashtra,Western Region,222.81,219.08,4046.2,3897.9,0.0,44.64,54.34,22.9,0.0,45.3,1,Diwali
2023-11-12 04:00:00,Maharashtra,Western Region,201.16,200.92,3738.2,3718.6,0.0,48.86,53.82,23.4,0.0,48.4,1,Diwali
2023-11-12 05:00:00,Maharashtra,Western Region,233.89,228.33,4353.3,4277.3,0.0,46.31,57.14,26.3,0.0,56.7,1,Diwali
2023-11-12 06:00:00,Maharashtra,Western Region,297.75,295.88,5553.5,5525.5,0.0,35.15,55.85,24.2,0.0,50.5,1,Diwali
2023-11-12 07:00:00,Maharashtra,Western Region,345.04,343.65,6365.7,6234.1,25.47,34.43,53.35,26.5,0.0,37.0,1,Diwali
2023-11-12 08:00:00,Maharashtra,Western Region,370.35,367.07,6893.4,6620.6,63.63,25.48,36.5,25.5,0.0,43.7,1,Diwali
2023-11-12 09:00:00,Maharashtra,Western Region,430.22,423.17,7946.3,7802.1,90.68,19.02,48.82,27.1,0.0,39.8,1,Diwali
2023-11-12 10:00:00,Maharashtra,Western Region,450.9,442.39,8268.5,8229.2,97.33,21.75,46.62,28.2,0.0,46.2,1,Diwali
2023-11-12 11:00:00,Maharashtra,Western Region,465.12,456.1,8593.8,8415.9,110.23,19.06,54.7,27.3,0.0,44.9,1,Diwali
2023-11-12 12:00:00,Maharashtra,Western Region,488.63,477.05,9048.2,8873.1,122.81,27.26,51.88,28.7,0.0,53.8,1,Diwali
2023-11-12 13:00:00,Maharashtra,Western Region,483.83,477.7,8984.9,8810.2,109.91,16.34,39.48,31.2,0.0,57.1,1,Diwali
2023-11-12 14:00:00,Maharashtra,Western Region,469.6,456.14,8705.2,8605.7,105.12,29.14,54.26,32.5,0.0,39.4,1,Diwali
2023-11-12 15:00:00,Maharashtra,Western Region,423.31,417.51,7823.6,7746.2,78.83,24.96,56.45,31.5,0.0,41.2,1,Diwali
2023-11-12 16:00:00,Maharashtra,Western Region,373.85,364.64,6891.6,6686.5,50.75,21.2,45.22,29.9,0.0,39.3,1,Diwali
2023-11-12 17:00:00,Maharashtra,Western Region,367.29,364.3,6745.9,6652.7,33.52,21.49,56.87,31.5,0.0,57.7,1,Diwali
2023-11-12 18:00:00,Maharashtra,Western Region,425.5,412.88,7945.6,7836.5,0.0,32.69,51.01,31.3,0.0,44.7,1,Diwali
2023-11-12 19:00:00,Maharashtra,Western Region,357.68,356.47,6573.9,6392.3,0.0,42.51,55.08,27.4,0.0,47.4,1,Diwali
2023-11-12 20:00:00,Maharashtra,Western Region,335.24,328.07,6233.3,6111.7,0.0,40.65,65.83,26.1,0.0,47.2,1,Diwali
2023-11-12 21:00:00,Maharashtra,Western Region,317.33,308.7,5836.0,5696.5,0.0,45.03,64.75,24.7,0.0,52.3,1,Diwali
2023-11-12 22:00:00,Maharashtra,Western Region,312.52,303.53,5796.3,5776.7,0.0,48.94,54.03,25.4,0.0,32.5,1,Diwali
2023-11-12 23:00:00,Maharashtra,Western Region,287.24,281.59,5255.5,5240.9,0.0,51.19,53.52,25.2,0.0,37.3,1,Diwali
2023-11-13 00:00:00,Maharashtra,Western Region,276.98,275.85,5060.9,4886.8,0.0,52.15,39.6,26.0,0.0,38.6,0,None
2023-11-13 01:00:00,Maharashtra,Western Region,255.75,255.69,4741.4,4731.0,0.0,54.22,47.86,24.2,0.0,33.7,0,None
2023-11-13 02:00:00,Maharashtra,Western Region,241.2,236.44,4500.2,4403.0,0.0,39.19,56.12,24.1,0.0,45.7,0,None
2023-11-13 03:00:00,Maharashtra,Western Region,229.73,226.52,4317.9,4186.7,0.0,46.97,46.01,24.1,0.0,43.9,0,None
2023-11-13 04:00:00,Maharashtra,Western Region,240.39,239.04,4515.9,4511.2,0.0,38.33,49.25,21.0,0.0,42.8,0,None
2023-11-13 05:00:00,Maharashtra,Western Region,240.99,237.99,4405.0,4254.5,0.0,47.46,52.83,22.9,0.0,33.9,0,None
2023-11-13 06:00:00,Maharashtra,Western Region,320.71,319.63,5940.3,5877.4,0.0,29.42,40.58,25.3,0.0,57.0,0,None
2023-11-13 07:00:00,Maharashtra,Western Region,355.19,352.77,6583.3,6503.4,34.74,21.67,46.83,26.2,0.0,34.7,0,None
2023-11-13 08:00:00,Maharashtra,Western Region,450.69,446.2,8325.2,8289.6,62.99,27.43,45.09,28.7,0.0,49.8,0,None
2023-11-13 09:00:00,Maharashtra,Western Region,467.21,461.78,8590.0,8417.9,82.74,18.59,51.42,27.8,0.0,48.2,0,None
2023-11-13 10:00:00,Maharashtra,Western Region,554.45,541.38,10171.1,9861.2,100.56,9.54,42.92,29.7,0.0,46.5,0,None
2023-11-13 11:00:00,Maharashtra,Western Region,505.73,500.25,9412.5,9156.1,119.6,27.0,49.76,28.0,0.0,41.3,0,None
2023-11-13 12:00:00,Maharashtra,Western Region,583.53,580.22,10784.5,10462.3,120.47,27.02,55.16,30.4,0.0,37.9,0,None
2023-11-13 13:00:00,Maharashtra,Western Region,520.37,505.64,9528.9,9425.0,111.81,24.62,60.07,29.6,0.0,41.8,0,None
2023-11-13 14:00:00,Maharashtra,Western Region,501.66,500.83,9240.1,8940.1,106.83,24.49,44.99,30.8,0.0,32.2,0,None
2023-11-13 15:00:00,Maharashtra,Western Region,471.08,470.6,8720.2,8570.5,83.52,37.79,47.46,30.7,0.0,43.3,0,None
2023-11-13 16:00:00,Maharashtra,Western Region,421.06,409.67,7743.6,7672.4,61.54,21.9,47.8,29.5,0.0,56.2,0,None
2023-11-13 17:00:00,Maharashtra,Western Region,438.35,438.18,8099.8,7900.9,34.5,42.85,47.7,31.0,0.0,42.8,0,None
2023-11-13 18:00:00,Maharashtra,Western Region,411.51,404.91,7549.9,7339.7,2.58,41.1,53.25,29.9,0.0,37.0,0,None
2023-11-13 19:00:00,Maharashtra,Western Region,395.56,388.19,7462.4,7246.2,0.0,52.05,43.63,27.4,0.0,32.9,0,None
2023-11-13 20:00:00,Maharashtra,Western Region,381.05,377.85,7071.2,6976.8,0.0,34.18,42.09,28.5,0.0,38.3,0,None
2023-11-13 21:00:00,Maharashtra,Western Region,355.05,354.21,6529.7,6360.0,0.0,44.61,64.16,24.4,0.0,55.0,0,None
2023-11-13 22:00:00,Maharashtra,Western Region,349.15,347.78,6383.4,6335.7,0.0,29.61,52.28,27.0,0.0,44.3,0,None
2023-11-13 23:00:00,Maharashtra,Western Region,327.0,326.0,5973.8,5756.3,0.0,57.76,53.42,24.1,0.0,51.5,0,None
2023-11-14 00:00:00,Maharashtra,Western Region,298.56,294.25,5417.8,5214.4,0.0,53.47,55.87,25.9,0.0,39.4,0,None
2023-11-14 01:00:00,Maharashtra,Western Region,266.26,266.26,4951.4,4835.9,0.0,47.05,56.34,22.1,0.0,45.0,0,None
2023-11-14 02:00:00,Maharashtra,Western Region,259.05,253.27,4833.4,4651.9,0.0,42.03,45.0,21.5,0.0,39.7,0,None
2023-11-14 03:00:00,Maharashtra,Western Region,246.9,243.36,4584.7,4489.5,0.0,45.99,47.34,26.3,0.0,26.9,0,None
2023-11-14 04:00:00,Maharashtra,Western Region,228.84,224.04,4231.0,4068.6,0.0,38.02,53.67,25.0,0.0,39.6,0,None
2023-11-14 05:00:00,Maharashtra,Western Region,242.75,242.56,4502.5,4411.9,0.0,27.2,49.22,23.7,0.0,44.2,0,None
2023-11-14 06:00:00,Maharashtra,Western Region,301.48,294.05,5571.3,5363.2,0.0,30.28,50.44,23.8,0.0,50.6,0,None
2023-11-14 07:00:00,Maharashtra,Western Region,343.8,338.65,6367.7,6254.4,27.72,31.04,57.76,25.0,0.0,49.2,0,None
2023-11-14 08:00:00,Maharashtra,Western Region,429.82,422.13,7974.1,7854.1,60.32,30.97,50.87,27.3,0.0,44.3,0,None
2023-11-14 09:00:00,Maharashtra,Western Region,472.75,461.55,8695.0,8429.7,87.79,22.68,41.74,27.3,0.0,38.2,0,None
2023-11-14 10:00:00,Maharashtra,Western Region,557.99,552.04,10281.4,10161.5,112.57,25.64,50.28,31.2,0.0,39.4,0,None
2023-11-14 11:00:00,Maharashtra,Western Region,524.64,519.31,9725.5,9464.9,111.72,19.44,58.35,28.3,0.0,46.7,0,None
2023-11-14 12:00:00,Maharashtra,Western Region,567.88,552.86,10505.1,10140.3,113.31,16.9,54.96,31.3,0.0,55.0,0,None
2023-11-14 13:00:00,Maharashtra,Western Region,517.11,513.41,9533.4,9525.4,111.29,13.01,56.85,29.7,0.0,42.4,0,None
2023-11-14 14:00:00,Maharashtra,Western Region,467.08,461.23,8604.7,8555.1,100.01,2.97,47.43,29.2,0.0,45.5,0,None
2023-11-14 15:00:00,Maharashtra,Western Region,504.15,495.94,9242.1,9164.9,82.4,32.4,44.1,31.8,0.0,43.9,0,None
2023-11-14 16:00:00,Maharashtra,Western Region,522.66,521.12,9619.3,9544.1,54.99,21.71,43.37,33.9,0.0,41.9,0,None
2023-11-14 17:00:00,Maharashtra,Western Region,431.58,419.17,8097.6,7896.2,21.68,32.76,54.16,31.7,0.0,39.7,0,None
2023-11-14 18:00:00,Maharashtra,Western Region,380.25,374.41,7079.3,6831.7,0.0,42.74,39.67,26.2,0.0,42.1,0,None
2023-11-14 19:00:00,Maharashtra,Western Region,390.58,385.02,7243.6,7000.1,0.0,44.7,54.53,27.6,0.0,48.6,0,None
2023-11-14 20:00:00,Maharashtra,Western Region,355.7,345.67,6648.1,6451.1,0.0,48.4,59.61,24.9,0.0,46.6,0,None
2023-11-14 21:00:00,Maharashtra,Western Region,374.88,370.41,6958.1,6850.3,0.0,47.79,49.12,25.3,0.0,48.3,0,None
2023-11-14 22:00:00,Maharashtra,Western Region,361.83,359.34,6584.7,6391.5,0.0,56.29,43.33,23.0,0.0,40.1,0,None
2023-11-14 23:00:00,Maharashtra,Western Region,349.25,348.9,6420.7,6372.2,0.0,42.89,56.24,25.2,0.0,23.9,0,None
2023-11-15 00:00:00,Maharashtra,Western Region,281.61,280.11,5148.5,5106.8,0.0,46.98,45.28,23.3,0.0,42.3,0,None
2023-11-15 01:00:00,Maharashtra,Western Region,277.36,270.0,5023.1,4930.4,0.0,62.01,43.91,25.1,0.0,35.1,0,None
2023-11-15 02:00:00,Maharashtra,Western Region,235.53,229.63,4377.9,4227.6,0.0,44.79,34.49,23.8,0.0,47.5,0,None
2023-11-15 03:00:00,Maharashtra,Western Region,246.96,242.49,4562.1,4559.8,0.0,49.01,48.8,21.3,0.0,59.9,0,None
2023-11-15 04:00:00,Maharashtra,Western Region,221.87,220.9,4125.6,4104.8,0.0,44.81,45.18,24.2,0.0,50.1,0,None
2023-11-15 05:00:00,Maharashtra,Western Region,303.56,297.91,5691.0,5470.1,0.0,38.37,59.13,26.9,0.0,33.8,0,None
2023-11-15 06:00:00,Maharashtra,Western Region,311.17,308.13,5736.1,5671.5,0.0,28.57,42.12,24.8,0.0,56.8,0,None
2023-11-15 07:00:00,Maharashtra,Western Region,366.5,359.81,6728.4,6635.0,27.54,32.5,53.88,27.7,0.0,42.6,0,None
2023-11-15 08:00:00,Maharashtra,Western Region,428.64,416.09,7928.1,7663.9,63.95,19.84,53.23,26.5,0.0,28.9,0,None
2023-11-15 09:00:00,Maharashtra,Western Region,481.48,477.11,8922.5,8632.5,80.52,34.55,56.66,26.4,0.0,45.1,0,None
2023-11-15 10:00:00,Maharashtra,Western Region,520.86,507.67,9681.3,9423.5,102.05,25.54,52.38,29.2,0.0,42.9,0,None
2023-11-15 11:00:00,Maharashtra,Western Region,544.56,540.99,10041.8,10023.2,113.35,13.39,50.82,28.9,0.4,41.1,0,None
2023-11-15 12:00:00,Maharashtra,Western Region,588.45,571.67,10869.2,10845.6,119.65,18.41,61.4,30.8,0.0,41.6,0,None
2023-11-15 13:00:00,Maharashtra,Western Region,496.61,494.59,9240.5,8990.5,108.19,10.64,54.67,28.7,0.0,45.1,0,None
2023-11-15 14:00:00,Maharashtra,Western Region,516.68,504.77,9584.5,9344.5,102.3,18.96,47.58,31.0,0.0,45.2,0,None
2023-11-15 15:00:00,Maharashtra,Western Region,495.06,480.59,9119.8,8877.4,90.11,24.06,50.25,31.9,0.0,47.0,0,None
2023-11-15 16:00:00,Maharashtra,Western Region,394.79,389.08,7175.4,7004.7,67.07,29.67,44.04,28.3,0.0,46.3,0,None
2023-11-15 17:00:00,Maharashtra,Western Region,365.36,357.99,6802.2,6677.7,38.4,23.41,55.36,26.5,0.0,50.9,0,None
2023-11-15 18:00:00,Maharashtra,Western Region,409.59,406.05,7573.9,7401.4,3.36,36.98,53.97,27.6,0.0,37.6,0,None
2023-11-15 19:00:00,Maharashtra,Western Region,412.51,404.19,7699.7,7613.1,0.0,37.23,44.07,28.3,0.0,40.4,0,None
2023-11-15 20:00:00,Maharashtra,Western Region,416.03,409.43,7685.0,7562.8,0.0,49.05,63.0,27.5,0.0,39.0,0,None
2023-11-15 21:00:00,Maharashtra,Western Region,375.14,368.48,7019.8,7015.9,0.0,43.68,54.95,26.5,0.0,53.0,0,None
2023-11-15 22:00:00,Maharashtra,Western Region,348.67,344.78,6459.1,6432.4,0.0,48.28,54.95,26.3,0.0,39.5,0,None
2023-11-15 23:00:00,Maharashtra,Western Region,300.46,296.17,5477.0,5380.4,0.0,39.28,52.84,22.7,0.9,52.7,0,None
2023-11-16 00:00:00,Maharashtra,Western Region,270.91,268.61,4952.1,4786.5,0.0,65.16,50.34,24.0,0.0,34.0,0,None
2023-11-16 01:00:00,Maharashtra,Western Region,253.96,247.07,4743.7,4668.7,0.0,51.8,46.39,20.5,0.0,37.5,0,None
2023-11-16 02:00:00,Maharashtra,Western Region,234.52,232.16,4242.9,4202.2,0.0,50.08,56.1,22.5,0.0,42.1,0,None
2023-11-16 03:00:00,Maharashtra,Western Region,250.15,247.34,4672.7,4543.2,0.0,53.54,46.09,23.0,0.2,45.8,0,None
2023-11-16 04:00:00,Maharashtra,Western Region,221.62,214.99,4018.1,3956.4,0.0,41.79,57.14,23.6,0.0,39.3,0,None
2023-11-16 05:00:00,Maharashtra,Western Region,284.36,282.32,5284.1,5241.8,0.0,42.19,38.28,19.9,0.0,45.4,0,None
2023-11-16 06:00:00,Maharashtra,Western Region,277.27,274.26,5177.3,4990.6,0.0,37.38,46.24,24.7,0.0,35.8,0,None
2023-11-16 07:00:00,Maharashtra,Western Region,393.43,381.97,7305.3,7140.1,27.2,46.89,47.44,27.3,0.0,43.1,0,None
2023-11-16 08:00:00,Maharashtra,Western Region,476.74,467.98,8880.7,8555.4,58.51,26.12,50.77,29.3,0.0,50.4,0,None
2023-11-16 09:00:00,Maharashtra,Western Region,514.5,509.8,9551.4,9297.0,91.01,22.11,46.7,29.7,0.0,47.7,0,None
2023-11-16 10:00:00,Maharashtra,Western Region,571.29,563.58,10548.9,10248.4,97.12,6.94,40.72,29.4,0.0,42.4,0,None
2023-11-16 11:00:00,Maharashtra,Western Region,536.3,534.85,9848.3,9726.9,118.75,15.76,46.38,30.3,0.0,46.5,0,None
2023-11-16 12:00:00,Maharashtra,Western Region,574.19,564.28,10672.5,10483.2,119.54,37.17,49.74,31.7,0.0,44.5,0,None
2023-11-16 13:00:00,Maharashtra,Western Region,523.35,512.23,9697.8,9392.1,118.66,37.22,53.57,28.8,0.0,38.8,0,None
2023-11-16 14:00:00,Maharashtra,Western Region,489.73,489.06,9057.3,9038.0,100.75,14.78,50.51,29.7,0.0,53.3,0,None
2023-11-16 15:00:00,Maharashtra,Western Region,412.98,400.93,7644.9,7392.2,84.39,23.85,49.25,28.4,0.0,51.0,0,None
2023-11-16 16:00:00,Maharashtra,Western Region,439.82,431.34,8208.8,7992.2,53.84,26.02,44.0,31.5,0.0,30.4,0,None
2023-11-16 17:00:00,Maharashtra,Western Region,381.89,372.58,7014.9,6893.6,30.02,27.19,40.98,29.1,0.0,47.5,0,None
2023-11-16 18:00:00,Maharashtra,Western Region,467.38,462.16,8653.1,8462.9,2.25,38.01,52.27,32.3,0.0,35.3,0,None
2023-11-16 19:00:00,Maharashtra,Western Region,391.64,389.69,7235.2,7143.3,0.0,53.38,39.37,28.9,2.9,56.6,0,None
2023-11-16 20:00:00,Maharashtra,Western Region,384.43,380.03,7100.7,6997.0,0.0,37.71,56.54,26.9,0.0,55.3,0,None
2023-11-16 21:00:00,Maharashtra,Western Region,353.53,348.61,6494.2,6482.6,0.0,50.47,44.97,25.1,0.0,33.3,0,None
2023-11-16 22:00:00,Maharashtra,Western Region,358.74,350.4,6685.3,6425.7,0.0,49.82,53.08,25.0,0.0,53.8,0,None
2023-11-16 23:00:00,Maharashtra,Western Region,319.29,315.57,5977.0,5740.9,0.0,39.19,45.86,25.2,0.0,39.9,0,None
2023-11-17 00:00:00,Maharashtra,Western Region,282.41,280.91,5188.4,5128.2,0.0,44.55,46.92,23.1,0.0,44.7,0,None
2023-11-17 01:00:00,Maharashtra,Western Region,280.95,273.5,5239.9,5099.3,0.0,55.04,53.84,22.2,0.0,41.0,0,None
2023-11-17 02:00:00,Maharashtra,Western Region,238.42,238.2,4402.2,4389.2,0.0,56.17,37.94,26.0,0.0,40.9,0,None
2023-11-17 03:00:00,Maharashtra,Western Region,235.74,230.36,4422.7,4353.9,0.0,32.78,57.21,23.2,0.0,40.5,0,None
2023-11-17 04:00:00,Maharashtra,Western Region,236.61,230.5,4466.1,4384.9,0.0,33.86,44.12,24.5,0.0,32.6,0,None
2023-11-17 05:00:00,Maharashtra,Western Region,248.78,247.09,4554.9,4383.2,0.0,45.95,48.1,24.0,0.0,61.9,0,None
2023-11-17 06:00:00,Maharashtra,Western Region,311.37,302.35,5776.7,5625.2,9.6,21.83,54.21,25.5,0.0,55.4,0,None
2023-11-17 07:00:00,Maharashtra,Western Region,360.56,349.97,6720.6,6587.4,34.64,22.66,49.63,25.0,0.0,36.2,0,None
2023-11-17 08:00:00,Maharashtra,Western Region,418.72,414.15,7790.7,7714.5,60.28,28.27,38.73,25.8,0.0,50.6,0,None
2023-11-17 09:00:00,Maharashtra,Western Region,530.78,523.48,9740.6,9448.2,75.82,22.51,49.4,30.1,0.0,45.5,0,None
2023-11-17 10:00:00,Maharashtra,Western Region,543.23,529.73,10041.8,9668.7,103.5,18.88,38.56,28.9,0.0,50.3,0,None
2023-11-17 11:00:00,Maharashtra,Western Region,518.76,510.01,9589.9,9245.0,111.21,24.23,33.24,27.7,0.0,51.2,0,None
2023-11-17 12:00:00,Maharashtra,Western Region,573.23,564.0,10610.4,10228.7,110.3,27.95,42.53,31.1,0.0,50.7,0,None
2023-11-17 13:00:00,Maharashtra,Western Region,507.46,499.96,9402.0,9088.9,113.41,13.2,46.27,30.5,0.0,55.5,0,None
2023-11-17 14:00:00,Maharashtra,Western Region,496.13,490.46,9224.8,8884.8,102.32,27.01,49.96,32.1,1.5,55.2,0,None
2023-11-17 15:00:00,Maharashtra,Western Region,444.83,437.19,8163.7,8114.2,74.26,21.49,53.17,29.9,0.0,54.3,0,None
2023-11-17 16:00:00,Maharashtra,Western Region,406.42,403.34,7502.3,7394.2,49.99,31.02,54.67,31.0,0.0,42.8,0,None
2023-11-17 17:00:00,Maharashtra,Western Region,396.08,391.66,7236.4,6990.5,33.25,33.3,46.89,28.6,0.0,56.1,0,None
2023-11-17 18:00:00,Maharashtra,Western Region,387.6,378.84,7201.9,7067.5,0.0,30.01,46.33,28.6,0.0,54.6,0,None
2023-11-17 19:00:00,Maharashtra,Western Region,380.21,377.21,7110.9,6946.8,0.0,28.46,50.29,27.2,0.0,37.1,0,None
2023-11-17 20:00:00,Maharashtra,Western Region,417.48,415.1,7778.8,7603.2,0.0,40.2,58.89,29.1,0.0,56.1,0,None
2023-11-17 21:00:00,Maharashtra,Western Region,344.04,334.38,6299.2,6111.1,0.0,39.71,54.09,23.7,0.0,47.2,0,None
2023-11-17 22:00:00,Maharashtra,Western Region,322.48,320.34,6033.3,5943.7,0.0,51.4,53.78,24.8,0.0,49.4,0,None
2023-11-17 23:00:00,Maharashtra,Western Region,323.29,314.81,5966.7,5779.4,0.0,40.38,45.33,24.6,0.0,52.8,0,None
2023-11-18 00:00:00,Maharashtra,Western Region,293.77,289.93,5472.2,5259.9,0.0,46.64,50.9,25.5,0.0,43.0,0,None
2023-11-18 01:00:00,Maharashtra,Western Region,279.53,271.36,5196.6,5196.1,0.0,51.88,56.13,21.9,0.0,49.1,0,None
2023-11-18 02:00:00,Maharashtra,Western Region,246.03,242.26,4565.7,4404.1,0.0,61.1,50.91,22.1,0.0,49.8,0,None
2023-11-18 03:00:00,Maharashtra,Western Region,222.3,218.92,4086.1,4065.4,0.0,52.62,49.41,19.7,0.0,44.2,0,None
2023-11-18 04:00:00,Maharashtra,Western Region,250.08,246.84,4585.5,4577.2,0.0,51.49,58.03,23.5,0.0,43.6,0,None
2023-11-18 05:00:00,Maharashtra,Western Region,254.44,248.54,4754.0,4708.3,0.0,45.14,48.74,21.4,0.0,26.2,0,None
2023-11-18 06:00:00,Maharashtra,Western Region,327.08,326.88,6044.0,5817.0,0.0,23.66,52.98,27.4,0.0,35.1,0,None
2023-11-18 07:00:00,Maharashtra,Western Region,357.55,348.5,6589.9,6362.4,35.58,41.35,39.59,25.4,0.0,37.1,0,None
2023-11-18 08:00:00,Maharashtra,Western Region,404.85,393.06,7514.6,7394.1,63.76,21.66,49.82,25.4,0.0,63.0,0,None
2023-11-18 09:00:00,Maharashtra,Western Region,502.69,488.75,9327.5,9292.8,84.15,30.85,45.3,28.2,0.0,43.6,0,None
2023-11-18 10:00:00,Maharashtra,Western Region,564.86,548.25,10441.2,10211.8,107.22,37.46,45.94,30.4,0.0,43.1,0,None
2023-11-18 11:00:00,Maharashtra,Western Region,551.7,546.46,10187.6,9802.9,118.86,20.29,57.61,30.0,0.0,38.5,0,None
2023-11-18 12:00:00,Maharashtra,Western Region,587.75,579.87,10864.5,10728.6,121.34,32.97,51.09,31.7,0.0,44.4,0,None
2023-11-18 13:00:00,Maharashtra,Western Region,588.66,583.94,10898.9,10702.8,116.88,23.58,57.58,33.1,0.0,40.3,0,None
2023-11-18 14:00:00,Maharashtra,Western Region,484.55,484.47,8956.9,8616.6,106.28,8.3,46.99,29.1,0.0,53.2,0,None
2023-11-18 15:00:00,Maharashtra,Western Region,465.78,462.7,8565.4,8380.9,88.9,24.48,42.36,30.7,0.0,55.3,0,None
2023-11-18 16:00:00,Maharashtra,Western Region,440.16,432.44,8112.2,8022.7,65.19,29.27,56.85,30.5,0.0,35.9,0,None
2023-11-18 17:00:00,Maharashtra,Western Region,420.23,419.32,7881.3,7745.5,25.96,31.69,67.73,30.8,0.0,33.1,0,None
2023-11-18 18:00:00,Maharashtra,Western Region,385.29,374.9,7155.1,6967.4,0.0,42.68,50.34,28.1,0.0,40.8,0,None
2023-11-18 19:00:00,Maharashtra,Western Region,376.31,365.41,6947.9,6886.2,0.0,51.46,54.94,25.6,0.0,40.1,0,None
2023-11-18 20:00:00,Maharashtra,Western Region,412.93,409.47,7626.9,7475.9,0.0,48.46,50.46,30.1,0.0,51.1,0,None
2023-11-18 21:00:00,Maharashtra,Western Region,397.24,387.57,7357.6,7113.1,0.0,50.78,51.2,28.1,0.0,41.9,0,None
